Transaction_ID,Transaction_Date,Region,Product,Customer_ID,Sales_Amount,Cost_Amount,Profit_Reported,Discount_Percentage,Payment_Method
TXN71067,13-03-2024,East,Product A,1091,33879,7210,26669,20,Debit Card
TXN73271,28-07-2024,West,Product C,1034,35776,9484,26292,5,UPI
TXN75829,2024/09/29,,Product A,1002,38133,14855,22873,0,Debit Card
TXN88222,2024/09/06,East,Product A,1037,1320,7375,-7717,15,
TXN38971,2024/05/11,North,Product C,1077,47768,18301,29467,0,Credit Card
TXN99037,27-11-2024,East,Product D,1033,11075,30616,-19541,15,
TXN62981,24-05-2024,South,Product D,1003,41089,18441,22648,5,Credit Card
TXN84721,2024/04/23,South,Product B,1045,23457,13946,9511,20,UPI
TXN93684,2024/12/01,West,Product A,1070,25679,14926,10753,10,
TXN11585,14-11-2024,South,Product B,1058,6052,9960,-3908,10,Cash
TXN24347,26-10-2024,South,Product A,1030,20172,38940,-18768,0,Credit Card
TXN84940,2024/02/23,West,Product A,1056,11438,34010,-22572,20,
TXN57659,2024/12/13,West,Product A,1100,49692,23818,25874,5,
TXN10135,20-08-2024,South,Product B,1056,20135,13022,7113,0,Cash
TXN24389,31-01-2024,East,Product B,1033,20986,30664,-9678,15,Credit Card
TXN42176,2024/06/13,,Product A,1014,32598,18923,13675,15,UPI
TXN14902,2024/06/10,South,Product A,1062,1569,20653,-19084,20,
TXN82264,2024/01/16,West,Product C,1089,48381,24844,23537,15,UPI
TXN20081,2024/09/04,South,Product A,1037,7468,24555,-17087,15,UPI
TXN65205,14-03-2024,North,Product D,1009,48962,26589,22373,15,Cash
TXN82182,01-09-2024,,Product C,1033,21124,21743,-619,20,Debit Card
TXN53547,17-09-2024,West,Product A,1005,6786,6560,226,20,Credit Card
TXN13640,2024/02/08,West,Product D,1002,25557,14140,10733,0,Credit Card
TXN51642,28-08-2024,North,Product B,1022,38074,12517,25557,10,Debit Card
TXN77871,22-06-2024,North,Product A,1057,24196,17811,6385,0,Debit Card
TXN41687,10-01-2024,,Product D,1095,6848,6967,-119,10,Debit Card
TXN14447,2024/04/30,,Product B,1067,35113,16977,18136,5,Credit Card
TXN65622,2024/09/28,North,Product B,1033,7330,37489,-30159,20,
TXN37749,30-12-2024,East,Product A,1074,39489,5286,34203,15,UPI
TXN30751,2024/06/18,,Product C,1057,42157,36148,6009,15,
TXN26812,18-02-2024,East,Product B,1007,12468,33749,-21281,5,
TXN36496,2024/12/26,South,Product D,1051,37679,11426,25073,10,
TXN82420,2024/08/27,East,Product C,1012,12646,11353,665,0,Cash
TXN83684,2024/09/15,,Product B,1098,41775,30680,11095,5,Credit Card
TXN96495,11-05-2024,,Product B,1059,6160,29362,-23202,0,Credit Card
TXN37433,15-11-2024,South,Product C,1019,33283,8068,25215,15,
TXN69197,28-05-2024,East,Product A,1094,2528,35986,-33458,15,UPI
TXN86140,17-12-2024,East,Product B,1039,20702,29402,-8700,10,UPI
TXN32225,08-04-2024,West,Product B,1085,30349,12272,18077,10,UPI
TXN28536,2024/10/15,,Product A,1017,17989,1141,16848,10,Credit Card
TXN95580,2024/12/26,East,Product D,1038,18537,29229,-10692,5,Cash
TXN41724,15-02-2024,,Product A,1030,12477,6060,6417,0,
TXN26385,2024/09/22,North,Product A,1043,47024,4846,42178,15,Debit Card
TXN81507,2024/09/09,East,Product C,1072,24063,23196,867,5,Debit Card
TXN78692,07-03-2024,East,Product B,1038,12861,9141,3270,5,Cash
TXN20130,2024/05/10,,Product D,1058,47864,20452,27412,15,Cash
TXN30236,13-03-2024,West,Product D,1031,6840,29696,-22856,0,
TXN29904,2024/09/12,North,Product D,1005,49042,17274,31768,0,UPI
TXN67355,03-08-2024,South,Product D,1082,25346,38674,-13328,0,
TXN15115,2024/03/08,East,Product C,1030,21639,26818,-5179,0,
TXN24634,22-05-2024,East,Product A,1084,40399,30615,9784,0,Cash
TXN36332,18-01-2024,South,Product D,1044,31367,31999,-632,5,Cash
TXN72266,2024/05/22,,Product A,1093,29283,7702,21581,10,Cash
TXN27065,2024/05/01,East,Product B,1098,18815,4072,14743,20,
TXN20442,08-09-2024,,Product A,1045,38759,9947,28812,0,
TXN20183,10-06-2024,East,Product C,1043,40321,6699,33622,5,Debit Card
TXN10432,16-06-2024,East,Product D,1084,12539,13950,-1411,5,
TXN66070,29-01-2024,East,Product C,1011,26302,17291,9011,10,UPI
TXN58702,2024/09/30,,Product C,1076,42776,26798,15978,5,Cash
TXN17421,04-12-2024,East,Product B,1090,1790,18343,-16553,0,Credit Card
TXN28309,04-02-2024,South,Product B,1020,4595,18108,-13513,5,
TXN65267,2024/07/31,North,Product A,1034,10034,6830,3204,0,Debit Card
TXN82300,01-02-2024,North,Product D,1039,25829,37705,-11876,5,Debit Card
TXN16343,2024/12/19,East,Product C,1061,17896,28439,-10543,15,Debit Card
TXN21635,2024/03/04,,Product B,1072,33452,16473,16979,0,Debit Card
TXN38767,29-11-2024,West,Product B,1089,23632,13704,9928,15,Cash
TXN35282,29-08-2024,,Product A,1055,47706,28111,19595,5,Credit Card
TXN49079,15-12-2024,South,Product B,1002,20492,13023,7469,20,UPI
TXN71687,03-02-2024,South,Product C,1077,2725,31623,-28898,10,Cash
TXN15394,20-01-2024,North,Product B,1077,10347,31244,-20897,20,
TXN24061,03-02-2024,South,Product C,1060,11553,1391,10162,5,Debit Card
TXN88364,2024/04/07,,Product B,1071,27428,19527,8123,0,
TXN60355,23-06-2024,,Product B,1081,31516,9385,22131,0,Cash
TXN42166,10-02-2024,West,Product B,1040,19360,29475,-10115,5,Cash
TXN63564,2024/09/15,East,Product A,1055,38604,32236,6368,10,Cash
TXN33739,02-09-2024,South,Product D,1093,17741,13389,4352,0,
TXN36516,2024/04/17,South,Product B,1044,12815,690,12125,10,Cash
TXN86712,2024/05/20,West,Product C,1047,41119,17447,23672,0,
TXN61380,2024/11/30,,Product A,1030,31410,19068,12342,0,Cash
TXN76667,2024/01/12,North,Product A,1029,41125,38138,2987,0,UPI
TXN29922,2024/10/12,East,Product C,1038,35095,16486,18609,5,Debit Card
TXN11371,17-01-2024,,Product B,1053,15832,2013,13819,20,Cash
TXN24833,2024/11/04,,Product B,1051,14972,8509,6463,15,Cash
TXN46539,19-12-2024,,Product A,1016,38425,2974,35451,20,UPI
TXN33503,2024/01/17,North,Product C,1064,1627,18495,-16868,15,UPI
TXN17203,2024/09/24,South,Product B,1014,28981,31594,-2613,5,
TXN12630,2024/09/01,South,Product B,1038,24736,36395,-11659,15,Cash
TXN89533,17-10-2024,,Product D,1021,37751,12810,24941,10,UPI
TXN13056,03-04-2024,West,Product D,1073,31760,32552,-792,20,Debit Card
TXN94746,2024/01/18,,Product A,1054,14153,3018,11135,5,Credit Card
TXN57583,04-01-2024,,Product A,1016,34135,6153,27982,5,Credit Card
TXN62468,20-08-2024,North,Product C,1092,37672,5907,31765,15,UPI
TXN27983,31-10-2024,South,Product D,1030,34890,29776,5114,10,Credit Card
TXN16066,2024/06/03,East,Product A,1094,33774,2867,30514,10,Debit Card
TXN70079,2024/05/30,South,Product D,1086,27523,10688,17912,0,UPI
TXN30785,2024/12/24,East,Product A,1023,48360,26458,21902,20,UPI
TXN34125,2024/05/12,North,Product C,1020,40751,4156,36595,5,Debit Card
TXN26217,09-03-2024,West,Product A,1032,20477,22835,-2358,20,
TXN30035,2024/03/10,West,Product B,1008,26356,13492,12864,0,Cash
TXN36488,2024/11/01,South,Product D,1072,12231,29061,-16830,20,
TXN24736,2024/01/30,North,Product C,1020,3613,10930,-7317,5,Cash
TXN39603,13-08-2024,East,Product A,1051,33970,8110,25860,0,
TXN89567,2024/02/04,,Product A,1054,40139,23338,16801,15,Cash
TXN91485,2024/01/19,West,Product D,1100,21037,38433,-17715,0,Cash
TXN30175,2024/11/26,,Product C,1084,33957,18405,15552,0,UPI
TXN43981,17-08-2024,North,Product D,1049,40860,16781,24079,5,
TXN60253,2024/10/30,South,Product C,1027,40919,11830,29089,10,Cash
TXN79903,10-02-2024,South,Product B,1035,7900,7132,768,0,UPI
TXN41762,24-08-2024,East,Product B,1014,19143,22277,-3134,0,Cash
TXN61422,09-03-2024,,Product C,1054,44992,1468,45091,10,Debit Card
TXN68176,2024/09/06,North,Product B,1047,8052,25341,-17289,20,UPI
TXN43634,24-03-2024,South,Product C,1093,7898,33302,-25404,10,Credit Card
TXN89156,01-12-2024,East,Product D,1058,3067,7502,-4435,0,
TXN77679,2024/12/04,,Product D,1030,10210,37248,-27038,15,
TXN67650,2024/11/09,,Product C,1087,37262,34528,2734,0,
TXN74342,03-06-2024,East,Product D,1002,46342,33704,12638,0,Credit Card
TXN15457,2024/03/11,,Product C,1042,28413,19364,9049,15,Debit Card
TXN13086,11-04-2024,North,Product B,1017,7743,6651,1092,10,UPI
TXN29381,13-12-2024,North,Product C,1027,3104,20081,-16977,0,Cash
TXN72117,18-02-2024,East,Product D,1030,27435,26359,1076,5,Debit Card
TXN96944,2024/11/12,South,Product A,1011,24189,2743,21446,10,
TXN18603,2024/10/22,South,Product C,1061,2599,20681,-18082,0,
TXN60897,2024/12/17,,Product D,1077,1911,39612,-37701,20,
TXN73098,2024/10/29,South,Product C,1010,3370,20038,-16668,15,Credit Card
TXN46514,2024/08/21,,Product B,1024,22978,28627,-5649,15,Credit Card
TXN40560,2024/01/11,East,Product A,1009,14817,17802,-3392,10,
TXN50195,2024/02/10,East,Product D,1068,2348,36342,-33994,5,
TXN61433,2024/01/20,,Product D,1029,17492,31637,-14145,5,Credit Card
TXN15696,2024/11/21,East,Product B,1031,40757,20639,20118,15,UPI
TXN38240,2024/07/18,South,Product C,1064,29584,14396,14915,5,Credit Card
TXN64839,2024/11/21,,Product A,1004,15694,39145,-23451,15,Credit Card
TXN99605,30-05-2024,West,Product D,1033,28153,27796,357,15,Debit Card
TXN34744,2024/05/28,West,Product C,1040,31179,24119,7060,5,
TXN59161,2024/08/21,South,Product A,1065,21628,15591,6037,5,UPI
TXN59749,06-10-2024,North,Product B,1039,48483,38587,9896,15,
TXN33479,18-07-2024,East,Product B,1081,2768,23745,-20977,20,Cash
TXN95932,2024/04/24,West,Product A,1066,33389,33884,-495,10,Credit Card
TXN58766,30-06-2024,,Product C,1068,37154,36970,-787,15,Debit Card
TXN70044,11-09-2024,North,Product A,1084,38193,16416,21777,15,UPI
TXN39425,18-12-2024,South,Product A,1078,46826,657,46169,0,UPI
TXN86311,21-08-2024,,Product D,1095,24668,38327,-13659,20,
TXN21251,10-06-2024,East,Product D,1073,14918,27375,-12457,10,UPI
TXN51422,2024/02/04,West,Product C,1076,10501,6118,4383,10,Debit Card
TXN37750,05-01-2024,,Product A,1046,27452,35688,-8236,20,Debit Card
TXN62754,14-05-2024,North,Product A,1046,28214,37775,-9561,20,UPI
TXN74746,2024/06/02,East,Product B,1032,6147,30416,-24269,10,Debit Card
TXN81790,2024/10/28,,Product C,1055,29354,36505,-7151,5,Cash
TXN65818,2024/09/11,West,Product D,1033,16715,8347,8368,20,Credit Card
TXN50603,15-06-2024,West,Product C,1048,45510,14793,30717,20,
TXN61299,07-06-2024,West,Product C,1054,27091,8671,18420,0,Credit Card
TXN18383,16-12-2024,West,Product D,1030,48650,520,48130,5,
TXN86243,2024/03/25,East,Product C,1040,33864,30842,3022,15,Debit Card
TXN19526,06-12-2024,West,Product C,1065,47741,29822,17919,5,
TXN99921,2024/04/18,,Product D,1048,10422,5790,4632,20,UPI
TXN69148,18-08-2024,,Product C,1078,22311,39286,-16975,15,UPI
TXN22838,07-04-2024,,Product A,1074,26437,29038,-2601,5,UPI
TXN38599,2024/01/31,North,Product B,1070,13268,5150,8118,20,
TXN48119,2024/11/13,,Product C,1044,4632,15411,-10779,0,Cash
TXN21657,27-08-2024,South,Product B,1051,15360,35121,-19761,0,Cash
TXN91245,2024/06/14,South,Product B,1096,47111,18761,28350,0,
TXN77565,2024/09/16,West,Product B,1089,49386,37975,11411,10,Cash
TXN82254,28-01-2024,North,Product D,1075,49106,19127,29979,20,
TXN99826,2024/10/09,West,Product A,1030,31987,26596,5391,20,Debit Card
TXN62586,27-05-2024,North,Product B,1035,7185,30324,-23139,0,UPI
TXN52026,2024/12/19,South,Product A,1006,16326,12443,3883,5,Cash
TXN14167,09-01-2024,,Product A,1064,24385,34545,-11320,15,Cash
TXN97153,16-01-2024,,Product C,1099,20877,16723,4154,5,Debit Card
TXN44444,13-10-2024,South,Product D,1032,3060,16488,-13428,10,Credit Card
TXN41709,2024/10/23,North,Product C,1067,11166,9821,1345,0,Debit Card
TXN13292,09-10-2024,East,Product B,1034,8258,31741,-23483,0,UPI
TXN94017,2024/08/28,,Product D,1043,35788,14751,21037,20,Credit Card
TXN92539,18-01-2024,,Product D,1052,47032,11522,35510,5,Credit Card
TXN16301,25-03-2024,South,Product B,1038,29053,35730,-6677,15,Debit Card
TXN59203,2024/01/13,West,Product A,1086,33553,20876,12677,0,Cash
TXN62336,16-08-2024,South,Product B,1049,18039,10072,7967,0,
TXN92433,07-03-2024,East,Product C,1007,30932,17214,13718,5,Debit Card
TXN80328,2024/07/13,East,Product D,1021,29268,31180,-1912,5,Credit Card
TXN57990,2024/04/22,East,Product B,1004,34842,6023,28819,5,Cash
TXN99036,03-11-2024,,Product D,1009,5475,36812,-31337,5,UPI
TXN93592,2024/10/04,South,Product A,1064,7328,27476,-20148,10,Credit Card
TXN58096,2024/06/09,North,Product A,1010,33205,31549,1656,5,
TXN90988,08-09-2024,West,Product D,1003,29802,16705,13097,10,Credit Card
TXN36983,12-06-2024,East,Product C,1036,46446,38891,7555,20,
TXN79284,2024/06/05,North,Product D,1007,2511,11043,-10226,10,
TXN89411,2024/03/17,East,Product C,1020,1151,28459,-27308,10,Credit Card
TXN70961,2024/10/03,North,Product D,1078,31312,36629,-3545,5,Cash
TXN50813,2024/12/05,South,Product A,1003,19109,38667,-19558,15,
TXN10452,17-02-2024,West,Product B,1027,28506,38473,-9967,0,UPI
TXN97879,2024/10/13,East,Product B,1004,42269,18318,23951,15,UPI
TXN26491,03-02-2024,South,Product D,1047,19353,10685,10293,10,Debit Card
TXN87705,2024/03/08,,Product B,1017,31302,28142,3160,20,
TXN86244,20-11-2024,East,Product D,1017,42734,27168,15566,0,Debit Card
TXN81427,2024/10/21,West,Product B,1045,10725,34030,-23305,10,Debit Card
TXN92130,2024/05/18,North,Product A,1018,7808,27318,-19510,10,Credit Card
TXN96911,23-05-2024,South,Product D,1046,14683,31967,-17284,5,Credit Card
TXN13131,2024/10/29,West,Product A,1028,21154,39905,-18751,0,Cash
TXN47867,12-09-2024,North,Product A,1054,6688,5599,2418,5,Credit Card
TXN52833,2024/01/06,North,Product D,1016,2840,15733,-12893,0,Credit Card
TXN59834,25-10-2024,East,Product B,1032,32962,25165,7797,0,Credit Card
TXN54462,16-11-2024,West,Product B,1048,41487,36813,4674,0,UPI
TXN47085,2024/04/02,East,Product A,1068,45155,28472,16185,15,Cash
TXN81908,23-01-2024,West,Product B,1089,24012,28958,-4946,20,
TXN99992,22-03-2024,West,Product B,1022,9994,13235,-3241,15,Cash
TXN65554,15-12-2024,,Product B,1009,42045,38939,4917,15,
TXN95358,2024/07/24,North,Product C,1084,17017,8303,8714,10,
TXN14315,2024/10/21,North,Product B,1033,41978,37331,4647,0,Credit Card
TXN48503,2024/05/29,South,Product A,1028,11081,17353,-6272,15,Debit Card
TXN65927,24-10-2024,,Product C,1089,16537,5358,11179,20,Cash
TXN34044,12-08-2024,South,Product D,1022,41961,7075,34886,0,UPI
TXN32357,2024/11/12,,Product B,1006,34814,7123,27691,0,Debit Card
TXN59976,2024/08/16,South,Product D,1039,44435,36077,8358,0,Credit Card
TXN16674,13-05-2024,East,Product A,1072,36903,30146,6757,20,Credit Card
TXN44771,2024/05/18,South,Product C,1026,33952,10699,23253,10,Cash
TXN31684,16-04-2024,North,Product D,1033,15750,22131,-6381,20,Debit Card
TXN33163,24-05-2024,,Product A,1078,10056,21580,-11524,5,Debit Card
TXN44736,06-08-2024,,Product D,1053,14558,32875,-18317,20,Debit Card
TXN79362,2024/01/30,East,Product B,1047,35418,32258,3160,20,Cash
TXN83906,2024/02/24,,Product C,1097,40301,21429,18872,5,Cash
TXN58976,2024/09/04,North,Product D,1005,38964,10071,28893,20,Credit Card
TXN19845,2024/10/29,South,Product D,1051,26845,19901,6944,0,
TXN10141,2024/01/04,,Product B,1023,3057,36014,-32957,20,Debit Card
TXN67405,2024/11/30,,Product D,1058,30059,10048,20011,15,Cash
TXN19792,20-06-2024,East,Product C,1077,12886,33957,-21071,20,Credit Card
TXN69254,19-06-2024,West,Product A,1055,46783,11957,34826,10,Credit Card
TXN71733,07-03-2024,West,Product B,1047,37991,15736,22255,20,Credit Card
TXN53454,24-10-2024,North,Product D,1080,34519,7803,26716,5,UPI
TXN37494,2024/05/26,South,Product D,1086,49774,13217,36557,15,Cash
TXN23267,2024/03/06,North,Product C,1063,28564,26494,2070,0,Cash
TXN79335,31-05-2024,East,Product B,1079,23586,25694,-2108,20,Cash
TXN47160,2024/07/28,South,Product C,1036,7018,38337,-31319,15,
TXN29816,2024/12/07,West,Product C,1057,4828,18099,-13271,5,Cash
TXN33934,2024/07/05,South,Product A,1085,44687,7878,36809,5,Credit Card
TXN58985,2024/12/16,East,Product A,1042,18188,36649,-18461,0,UPI
TXN99817,2024/11/30,,Product B,1066,39263,12084,27179,5,Credit Card
TXN33552,2024/06/07,North,Product A,1039,33482,38644,-5162,15,
TXN83702,29-05-2024,,Product A,1057,1780,4016,-2236,10,Cash
TXN15291,24-01-2024,,Product A,1057,12224,34273,-22049,10,Cash
TXN24808,02-11-2024,,Product B,1066,1340,11634,-10294,5,Debit Card
TXN46530,2024/07/26,East,Product D,1052,9391,26476,-17085,0,
TXN35501,2024/07/18,South,Product D,1062,40433,5932,34501,10,UPI
TXN95359,14-01-2024,,Product D,1040,9715,31111,-21396,20,
TXN12956,02-04-2024,North,Product D,1070,39327,35319,4008,5,Credit Card
TXN97471,20-10-2024,East,Product C,1060,47963,17642,31415,15,UPI
TXN13298,01-12-2024,South,Product B,1096,26018,16978,9040,0,Credit Card
TXN24953,2024/07/16,East,Product B,1052,27696,37544,-9848,20,
TXN44174,16-09-2024,West,Product D,1053,22650,35071,-13787,20,Credit Card
TXN53836,02-04-2024,,Product B,1061,2582,14634,-12052,10,UPI
TXN98573,16-10-2024,West,Product C,1042,45478,4420,41058,10,Credit Card
TXN71328,2024/05/03,East,Product A,1100,4061,28998,-24937,0,Cash
TXN27692,2024/06/18,North,Product C,1072,20745,8425,12320,10,
TXN81734,2024/11/24,,Product B,1086,16471,16673,-202,0,UPI
TXN27875,18-09-2024,South,Product A,1074,32691,863,31828,0,Debit Card
TXN14634,30-06-2024,South,Product A,1051,33922,17275,17447,10,UPI
TXN54361,25-07-2024,West,Product D,1033,18561,34229,-15668,0,Cash
TXN89035,2024/02/19,,Product B,1002,17989,37071,-18396,15,
TXN21344,2024/05/01,West,Product A,1050,10883,35714,-24831,0,UPI
TXN18457,2024/12/29,East,Product B,1077,32997,19839,13158,0,UPI
TXN93516,02-01-2024,West,Product B,1028,11185,21090,-9905,5,
TXN64940,2024/07/28,West,Product B,1064,29379,22304,7075,5,UPI
TXN33455,2024/07/31,,Product C,1044,48189,15660,32529,10,Credit Card
TXN11462,2024/09/11,West,Product C,1017,36660,39984,-3324,20,
TXN66677,11-02-2024,North,Product A,1030,15367,20668,-5301,10,UPI
TXN89981,2024/08/02,,Product D,1041,34243,32163,2080,0,Cash
TXN50334,2024/06/03,East,Product B,1083,27051,3655,23396,15,
TXN91084,2024/04/13,North,Product B,1044,28593,37021,-8428,0,
TXN33984,23-07-2024,,Product B,1023,37790,34879,2911,10,
TXN14324,2024/07/08,East,Product D,1095,49853,30430,19423,0,Cash
TXN85488,2024/09/13,East,Product B,1040,48627,24024,24603,20,Debit Card
TXN12652,2024/08/16,East,Product C,1031,41801,23523,18278,20,Debit Card
TXN32105,23-05-2024,East,Product C,1014,23344,22908,436,0,Debit Card
TXN32335,06-04-2024,,Product A,1086,46089,25859,20230,10,UPI
TXN22923,27-12-2024,South,Product C,1041,33984,23754,10230,5,
TXN94636,2024/07/04,North,Product A,1006,13827,29224,-15397,15,Cash
TXN43396,16-02-2024,South,Product D,1094,20761,22354,-1593,10,
TXN91706,07-08-2024,North,Product A,1075,29305,32592,-3287,20,Credit Card
TXN12575,2024/06/27,North,Product C,1073,28158,39457,-11299,20,Debit Card
TXN37376,2024/11/30,South,Product C,1010,21808,18491,3190,5,Debit Card
TXN67727,07-10-2024,South,Product D,1009,36652,35494,1158,20,
TXN44124,08-05-2024,East,Product C,1041,7704,37923,-30219,15,UPI
TXN58428,2024/07/28,,Product B,1057,44091,558,43533,10,UPI
TXN49962,21-08-2024,North,Product B,1077,16046,30385,-14339,15,
TXN63701,2024/11/15,North,Product C,1007,17718,8777,8941,5,Credit Card
TXN83497,2024/03/14,,Product C,1027,8667,25047,-16380,20,Credit Card
TXN89412,29-11-2024,South,Product C,1084,33903,29302,4911,20,UPI
TXN75521,23-09-2024,West,Product D,1091,26555,8149,18406,0,Credit Card
TXN94924,20-07-2024,East,Product B,1069,3690,22953,-19263,15,Cash
TXN90297,2024/07/25,West,Product D,1064,28375,2134,26241,20,UPI
TXN82452,30-08-2024,,Product D,1027,42063,33735,7468,10,Cash
TXN38332,2024/05/21,,Product C,1016,12495,8623,3872,5,Credit Card
TXN42272,2024/04/26,West,Product B,1001,38713,5985,32728,15,Credit Card
TXN66579,10-11-2024,East,Product A,1077,27398,39670,-12272,20,Cash
TXN25131,01-08-2024,,Product B,1085,29058,8073,20985,15,Credit Card
TXN64474,2024/06/12,,Product A,1034,10200,24621,-14421,5,Debit Card
TXN25188,2024/07/12,West,Product D,1066,8093,37863,-29770,5,UPI
TXN58780,06-03-2024,West,Product C,1048,27364,21188,6176,20,
TXN11497,2024/12/14,East,Product A,1004,42720,16236,26484,20,Credit Card
TXN65419,2024/03/16,West,Product B,1049,42573,3977,38596,5,
TXN99100,2024/05/09,West,Product D,1069,33047,34212,-1165,10,Cash
TXN68008,2024/04/29,South,Product C,1098,33828,18931,14897,0,Credit Card
TXN16146,23-01-2024,,Product A,1098,7305,11844,-6440,10,Cash
TXN16409,22-03-2024,South,Product C,1066,40292,36536,3756,0,Debit Card
TXN57979,2024/07/22,North,Product B,1003,9130,11568,-2438,20,UPI
TXN23894,23-12-2024,East,Product D,1058,8501,24787,-16286,0,
TXN44203,2024/09/18,West,Product B,1095,32286,15996,16290,15,UPI
TXN38665,2024/04/13,,Product C,1029,30943,3513,27430,10,UPI
TXN94398,2024/06/25,North,Product C,1049,38273,24347,13926,0,UPI
TXN28811,14-03-2024,West,Product A,1099,9557,37709,-28152,5,
TXN73132,28-11-2024,,Product C,1051,25057,18469,6588,10,
TXN93741,03-08-2024,East,Product C,1014,9687,11217,34,0,UPI
TXN20671,2024/11/09,North,Product A,1077,44120,37682,6009,20,Debit Card
